#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1. FC Kaiserslautern,FCK,7,7,0,0,20:7,13,21
2,Bayern München,FCB,7,5,1,1,12:2,10,16
3,Bayer Leverkusen,B04,7,4,3,0,14:7,7,15
4,Borussia Dortmund,BVB,7,4,1,2,11:4,7,13
5,VfB Stuttgart,VFB,7,3,3,1,8:5,3,12
6,FC Schalke 04,S04,7,3,2,2,9:9,0,11
7,Energie Cottbus,FCE,7,3,2,2,10:11,-1,11
8,TSV 1860 München,M60,7,3,1,3,8:11,-3,10
9,Bor. Mönchengladbach,BMG,7,2,3,2,10:9,1,9
10,SC Freiburg,SCF,7,2,2,3,8:8,0,8
11,Werder Bremen,SVW,7,2,2,3,10:11,-1,8
12,1. FC Köln,KOE,7,2,2,3,7:8,-1,8
13,Hertha BSC,BSC,7,2,2,3,8:11,-3,8
14,1. FC Nürnberg,FCN,7,2,0,5,6:11,-5,6
15,Hamburger SV,HSV,7,1,2,4,9:14,-5,5
16,FC Hansa Rostock,ROS,7,1,2,4,4:11,-7,5
17,FC St. Pauli,STP,7,0,3,4,4:11,-7,3
18,VfL Wolfsburg,WOB,7,0,3,4,7:15,-8,3
