#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,17,12,4,1,39:13,26,40
2,Bayer Leverkusen,B04,17,11,5,1,37:14,23,38
3,FC Schalke 04,S04,17,11,2,4,29:15,14,35
4,Borussia Dortmund,BVB,17,10,4,3,29:14,15,34
5,1. FSV Mainz 05,M05,16,9,5,2,22:14,8,32
6,Hamburger SV,HSV,17,8,6,3,25:12,13,30
7,Werder Bremen,SVW,16,8,5,3,33:20,13,29
8,VfB Stuttgart,VFB,17,8,5,4,28:21,7,29
9,Bor. Mönchengladbach,BMG,16,8,4,4,24:21,3,28
10,Eintracht Frankfurt,SGE,17,7,5,5,25:26,-1,26
11,1899 Hoffenheim,TSG,16,5,5,6,25:19,6,20
12,VfL Wolfsburg,WOB,16,6,2,8,36:38,-2,20
13,Hannover 96,H96,17,5,4,8,27:33,-6,19
14,1. FC Nürnberg,FCN,16,4,4,8,17:23,-6,16
15,SC Freiburg,SCF,16,4,4,8,11:25,-14,16
16,1. FC Köln,KOE,17,3,6,8,18:29,-11,15
17,VfL Bochum,BOC,16,2,6,8,18:32,-14,12
18,Hertha BSC,BSC,16,1,6,9,9:23,-14,9
