#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hamburger SV,HSV,6,4,1,1,13:6,7,13
2,1. FSV Mainz 05,M05,5,4,1,0,11:5,6,13
3,1899 Hoffenheim,TSG,5,3,2,0,12:2,10,11
4,Bayer Leverkusen,B04,5,3,2,0,8:2,6,11
5,Bayern München,FCB,5,3,2,0,8:3,5,11
6,Werder Bremen,SVW,5,3,1,1,10:3,7,10
7,VfL Wolfsburg,WOB,6,3,1,2,15:13,2,10
8,Borussia Dortmund,BVB,6,3,1,2,7:7,0,10
9,Eintracht Frankfurt,SGE,6,2,3,1,7:8,-1,9
10,FC Schalke 04,S04,6,2,2,2,11:8,3,8
11,Hannover 96,H96,5,2,2,1,8:5,3,8
12,1. FC Nürnberg,FCN,6,2,1,3,7:7,0,7
13,Bor. Mönchengladbach,BMG,5,2,1,2,6:6,0,7
14,VfL Bochum,BOC,5,1,2,2,8:11,-3,5
15,VfB Stuttgart,VFB,6,1,2,3,5:8,-3,5
16,1. FC Köln,KOE,6,1,1,4,3:7,-4,4
17,SC Freiburg,SCF,6,1,1,4,5:11,-6,4
18,Hertha BSC,BSC,5,1,1,3,4:10,-6,4
