#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,9,7,2,0,23:6,17,23
2,Bayern München,FCB,10,6,4,0,19:8,11,22
3,FC Schalke 04,S04,10,6,2,2,17:8,9,20
3,Hamburger SV,HSV,10,6,2,2,17:8,9,20
5,1. FSV Mainz 05,M05,8,5,3,0,14:7,7,18
6,Borussia Dortmund,BVB,9,5,2,2,12:7,5,17
7,Eintracht Frankfurt,SGE,10,4,4,2,13:12,1,16
8,Bor. Mönchengladbach,BMG,9,4,2,3,13:11,2,14
9,VfB Stuttgart,VFB,10,3,4,3,13:12,1,13
10,1899 Hoffenheim,TSG,8,3,3,2,15:7,8,12
11,Werder Bremen,SVW,8,3,3,2,13:8,5,12
12,VfL Wolfsburg,WOB,9,3,2,4,20:21,-1,11
13,Hannover 96,H96,10,2,4,4,12:16,-4,10
14,1. FC Köln,KOE,10,2,2,6,8:14,-6,8
15,1. FC Nürnberg,FCN,8,2,1,5,7:12,-5,7
16,VfL Bochum,BOC,8,1,3,4,10:18,-8,6
17,Hertha BSC,BSC,8,1,2,5,7:16,-9,5
18,SC Freiburg,SCF,8,1,2,5,5:17,-12,5
