#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hamburger SV,HSV,3,3,0,0,10:3,7,9
2,1. FSV Mainz 05,M05,3,2,1,0,6:4,2,7
3,Bor. Mönchengladbach,BMG,2,2,0,0,4:1,3,6
4,Bayer Leverkusen,B04,2,2,0,0,3:1,2,6
5,1899 Hoffenheim,TSG,3,1,2,0,4:1,3,5
6,Bayern München,FCB,2,1,1,0,4:1,3,4
7,Werder Bremen,SVW,3,1,1,1,5:3,2,4
8,VfB Stuttgart,VFB,2,1,1,0,4:2,2,4
9,VfL Bochum,BOC,2,1,1,0,4:3,1,4
10,Borussia Dortmund,BVB,3,1,1,1,3:6,-3,4
11,FC Schalke 04,S04,2,1,0,1,3:1,2,3
12,Hertha BSC,BSC,2,1,0,1,3:3,0,3
13,VfL Wolfsburg,WOB,3,1,0,2,6:7,-1,3
14,1. FC Nürnberg,FCN,3,1,0,2,2:4,-2,3
15,Eintracht Frankfurt,SGE,2,0,2,0,2:2,0,2
16,Hannover 96,H96,2,0,1,1,1:2,-1,1
17,1. FC Köln,KOE,3,0,1,2,2:5,-3,1
18,SC Freiburg,SCF,3,0,1,2,1:8,-7,1
