#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1. FSV Mainz 05,M05,2,1,1,0,4:3,1,4
1,VfL Bochum,BOC,2,1,1,0,4:3,1,4
3,Borussia Dortmund,BVB,2,1,1,0,2:1,1,4
4,Hamburger SV,HSV,1,1,0,0,4:1,3,3
5,FC Schalke 04,S04,1,1,0,0,3:0,3,3
6,Werder Bremen,SVW,2,1,0,1,5:3,2,3
7,VfB Stuttgart,VFB,1,1,0,0,4:2,2,3
8,Bor. Mönchengladbach,BMG,1,1,0,0,2:1,1,3
9,Bayer Leverkusen,B04,1,1,0,0,1:0,1,3
9,Hertha BSC,BSC,1,1,0,0,1:0,1,3
11,VfL Wolfsburg,WOB,2,1,0,1,4:4,0,3
12,1899 Hoffenheim,TSG,2,0,2,0,1:1,0,2
13,Bayern München,FCB,1,0,1,0,1:1,0,1
13,Eintracht Frankfurt,SGE,1,0,1,0,1:1,0,1
13,Hannover 96,H96,1,0,1,0,1:1,0,1
16,1. FC Köln,KOE,2,0,1,1,1:3,-2,1
17,SC Freiburg,SCF,2,0,1,1,1:6,-5,1
18,1. FC Nürnberg,FCN,2,0,0,2,1:4,-3,0
