#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Ingolstadt 04,FCI,3,3,0,0,3:0,3,9
2,Borussia Dortmund,BVB,2,2,0,0,8:2,6,6
3,Bayern München,FCB,2,2,0,0,5:1,4,6
4,FC Schalke 04,S04,3,2,0,1,4:3,1,6
5,Eintracht Frankfurt,SGE,3,1,1,1,5:3,2,4
6,Werder Bremen,SVW,2,1,1,0,4:2,2,4
7,SV Darmstadt 98,D98,2,1,1,0,2:1,1,4
8,1. FSV Mainz 05,M05,2,1,0,1,3:3,0,3
9,1. FC Köln,KOE,2,1,0,1,5:7,-2,3
10,Hamburger SV,HSV,3,1,0,2,4:7,-3,3
11,Hertha BSC,BSC,3,1,0,2,2:5,-3,3
12,Bayer Leverkusen,B04,3,1,0,2,1:6,-5,3
13,VfL Wolfsburg,WOB,2,0,2,0,1:1,0,2
14,FC Augsburg,FCA,2,0,1,1,2:3,-1,1
15,1899 Hoffenheim,TSG,3,0,1,2,2:5,-3,1
16,Hannover 96,H96,3,0,1,2,2:7,-5,1
17,VfB Stuttgart,VFB,2,0,0,2,3:5,-2,0
18,Bor. Mönchengladbach,BMG,3,0,0,3,1:7,-6,0
