#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,2,2,0,0,8:2,6,6
2,FC Ingolstadt 04,FCI,2,2,0,0,2:0,2,6
3,Werder Bremen,SVW,2,1,1,0,4:2,2,4
4,SV Darmstadt 98,D98,2,1,1,0,2:1,1,4
5,Eintracht Frankfurt,SGE,2,1,0,1,5:3,2,3
6,Bayern München,FCB,1,1,0,0,2:1,1,3
7,1. FSV Mainz 05,M05,2,1,0,1,3:3,0,3
7,FC Schalke 04,S04,2,1,0,1,3:3,0,3
9,Hertha BSC,BSC,2,1,0,1,2:3,-1,3
10,1. FC Köln,KOE,2,1,0,1,5:7,-2,3
11,Bayer Leverkusen,B04,2,1,0,1,1:3,-2,3
12,Hamburger SV,HSV,3,1,0,2,4:7,-3,3
13,VfL Wolfsburg,WOB,2,0,2,0,1:1,0,2
14,FC Augsburg,FCA,2,0,1,1,2:3,-1,1
15,1899 Hoffenheim,TSG,2,0,1,1,1:2,-1,1
16,Hannover 96,H96,2,0,1,1,2:5,-3,1
17,VfB Stuttgart,VFB,2,0,0,2,3:5,-2,0
18,Bor. Mönchengladbach,BMG,2,0,0,2,1:6,-5,0
